movieId,imdbId,tmdbId
5067,51365,29453
5068,38669,14638
5069,58404,14703
5070,100260,20481
5071,209077,7090
5072,64689,42632
5073,75784,5902
5074,338564,10775
5075,365376,4552
5076,87003,12762
5077,91083,14510
5078,102800,15618
5079,92906,24341
5080,120199,10690
5081,72856,13282
5082,52655,22642
5083,46807,18283
5084,105159,13823
5085,343168,14108
5086,199683,4291
5087,374546,113
5088,64806,28476
5089,68638,5916
5090,308379,12205
5091,108327,27804
5092,124207,46187
5093,60522,3001
5094,117658,39434
5095,70379,203
5096,107247,38749
5097,23042,29740
5098,93137,10652
5099,56541,33632
5100,99612,3072
5101,192657,10355
5102,47849,14554
5103,180748,250
5104,99399,19086
5105,90888,15392
5106,366532,41277
5107,18455,631
5108,57495,25504
5109,92593,1786
5110,243508,210937
5111,104346,16219
5112,49363,48385
5113,54462,27545
5114,53611,22718
5115,221111,11315
5116,48308,35987
5117,62794,29146
5118,49456,29592
5119,53779,439
5120,193253,823
5121,102820,20289
5122,26174,16905
5123,92494,11548
5124,85478,38291
5125,47445,20532
5126,54494,2546
5127,57840,42791
5128,64030,22522
5129,53619,5165
5130,65466,5722
5131,52893,5544
5132,46478,14696
5133,69947,4909
5134,100258,19185
5135,22111,28257
5136,32617,20643
5137,14429,22596
5138,49949,36786
5139,67350,27459
5140,55601,4497
5141,119630,25224
5142,79833,15371
5143,106307,11044
5144,75612,41662
5145,73076,17346
5146,87957,13763
5147,107843,10498
5148,100112,11796
5149,17765,34847
5150,73396,32303
5151,105706,41779
5152,21890,42814
5153,330229,870
5154,33874,26319
5155,29192,41059
5156,35019,39871
5157,46816,10178
5158,39192,16391
5159,79116,10734
5160,40662,10949
5161,298148,809
5162,319262,435
5163,350028,4599
5164,367085,12657
5165,367790,28219
5166,332375,13193
5167,304141,673
5168,297284,16617
5169,363226,246
5170,296572,2789
5171,356634,8920
5172,327162,9890
5173,391225,26254
5174,374900,8193
5175,101746,26142
5176,85461,42122
5177,106877,65137
5178,93175,35151
5179,314431,21544
5180,55100,40894
5181,110857,11546
5182,77235,18387
5183,99166,52560
5184,63759,18333
5185,47542,18398
5186,20827,80708
5187,100129,76516
5188,93871,33441
5189,78766,47819
5190,41841,18712
5191,47577,831
5192,27300,37658
5193,47885,26516
5194,170259,10573
5195,65889,26451
5196,39040,54568
5197,41452,28571
5198,36777,123665
5199,46963,43336
5200,40495,62000
5201,390521,9372
5202,33774,41495
5203,56119,662
5204,32851,43805
5205,37988,16559
5206,53114,31217
5207,54188,19414
5208,42041,15794
5209,44008,13188
5210,100133,12651
5211,59037,886
5212,204137,9791
5213,71565,38582
5214,91209,9542
5215,44030,17820
5216,289944,37696
5217,22913,136
5218,8133,47653
5219,75222,10970
5220,20641,42812
5221,22835,3019
5222,327437,10204
5223,364725,9472
5224,362227,594
5225,377752,8981
5226,381707,12153
5227,348593,1944
5228,332280,11036
5229,338512,1997
5230,352277,15237
5231,28772,11939
5232,64100,26520
5233,272045,21386
5234,243135,24908
5235,342213,25783
5236,339840,8991
5237,99851,23378
5238,168122,3293
5239,104810,36947
5240,230512,61487
5241,250468,14365
5242,87910,10606
5243,104573,16136
5244,78163,6081
5245,29870,13696
5246,24803,44494
5247,152930,2330
5248,295721,2334
5249,388473,13398
5250,14341,701
5251,86873,10631
5252,39370,43466
5253,93693,10780
5254,53622,23724
5255,56732,29264
5256,361596,1777
5257,93886,11584
5258,59125,26811
5259,217788,161080
5260,87597,11884
5261,316654,558
5262,381681,80
5263,349683,9477
5264,357413,8699
5265,356470,11247
5266,343818,2048
5267,390221,436
5268,56196,43004
5269,95468,10754
5270,372183,2502
5271,327554,314
5272,359423,18923
5273,23563,12206
5274,32475,68064
5275,49902,15244
5276,47216,62395
5277,69280,24559
5278,39169,27437
5279,40613,32294
5280,29284,41463
5281,93744,19051
5282,38776,43485
5283,40806,62694
5284,103007,53287
5285,57091,1040
5286,72848,5122
5287,243609,1783
5288,55572,31522
5289,90729,22976
5290,57171,42801
5291,346091,41316
5292,64840,5179
5293,173772,53198
5294,35432,16703
5295,39017,20408
5296,59749,13580
5297,35317,18706
5298,38259,34327
5299,38494,20417
5300,368008,14462
5301,167456,14623
5302,368447,6947
5303,333766,401
5304,275083,23305
5305,60438,17768
5306,369339,1538
5307,361841,14846
5308,345061,2577
5309,96336,41975
5310,366551,11282
5311,368933,11130
5312,337960,14389
5313,370263,395
5314,361309,23601
5315,364751,10762
5316,204313,11026
5317,83652,20120
5318,366174,11237
5319,324127,8080
5320,374330,14797
5321,241025,11632
5322,338325,15644
5323,324554,11208
5324,71115,16153
5325,63803,42694
5326,78763,42164
5327,46521,12548
5328,337921,9759
5329,318627,1577
5330,339412,16232
5331,346156,5137
5332,360201,11823
5333,361620,13969
5334,356618,10145
5335,318462,1653
5336,365748,747
5337,44509,84214
5338,71877,4176
5339,89560,11177
5340,76504,12707
5341,103594,1492
5342,78935,8689
5343,307453,10555
5344,349710,11128
5345,356721,1599
5346,361696,14024
5347,316732,11045
5348,390384,14337
5349,368658,26108
5350,358135,4380
5351,372588,3989
5352,349416,16358
5353,380609,25313
5354,46874,2438
5355,48563,65550
5356,61655,3053
5357,90985,18499
5358,103783,36616
5359,390022,13416
5360,390538,1435
5361,364343,11099
5362,340012,18701
5363,252028,15566
5364,391198,1970
5365,375173,8849
5366,375063,9675
5367,361862,4553
5368,383694,11109
5369,365183,48678
5370,396705,126148
5371,360130,16131
5372,387564,176
5373,350258,1677
5374,337876,10740
5375,317705,9806
5376,274407,47959
5377,338348,5255
5378,362269,11184
5379,387575,11249
5380,367479,10589
5381,317198,9801
5382,308644,866
5383,368891,2059
5384,275491,140
5385,345950,11836
5386,346491,1966
5387,388419,13673
5388,390299,174787
5389,376541,2288
5390,327919,15397
5391,385004,9550
5392,349903,163
5393,359013,36648
5394,403910,33377
5395,51516,41253
5396,72272,33740
5397,88979,16248
5398,106912,15613
5399,32635,28421
5400,364517,8424
5401,391024,18889
5402,14142,18987
5403,15324,992
5404,15841,42359
5405,15881,1405
5406,18037,939
5407,19421,25768
5408,20530,626
5409,21079,27899
5410,22718,48365
5411,23427,877
5412,23948,39130
5413,24069,31511
5414,24844,43904
5415,27652,14615
5416,27884,31773
5417,27996,24807
5418,28683,43874
5419,28691,16515
5420,29604,43864
5421,30241,16274
5422,31867,37698
5423,32145,3084
5424,32701,17801
5425,33712,38914
5426,35238,22387
5427,35415,27655
5428,36506,41391
5429,37077,42879
5430,37094,43307
5431,38574,14320
5432,38991,20246
5433,40308,29380
5434,40525,3766
5435,40876,41609
5436,40919,33115
5437,41587,45578
5438,42200,25209
5439,42646,43388
5440,42804,800
5441,47522,3111
5442,47677,28696
5443,48393,44026
5444,48434,803
5445,52278,43137
5446,53115,34528
5447,53168,690
5448,54144,36872
5449,55233,34530
5450,55728,17185
5451,56058,14537
5452,56262,13671
5453,56264,11085
5454,56905,52705
5455,58213,10299
5456,58430,3763
5457,58530,7348
5458,58946,17295
5459,59026,13187
5460,59418,29715
5461,59798,42731
5462,60107,895
5463,60138,20108
5464,60153,2661
5465,60802,789
5466,61101,45706
5467,61882,17905
5468,62136,10227
5469,62138,26039
5470,62374,41212
5471,62687,9929
5472,62759,20873
5473,63665,50789
5474,63829,27983
5475,65772,2860
5476,66214,26606
5477,66565,20848
5478,66601,2998
5479,67023,839
5480,67355,9394
5481,67866,13041
5482,68503,18250
5483,69865,27331
5484,69945,1410
5485,70698,22307
5486,70842,21035
5487,71269,32044
5488,71464,24402
5489,71571,16246
5490,71615,8327
5491,72901,9385
5492,73018,10711
5493,73179,43430
5494,73580,9652
5495,73820,38783
5496,74084,3870
5497,74559,10640
5498,74605,33324
5499,75223,11558
5500,76141,12535
5501,76451,12637
5502,76843,61280
5503,77559,13481
5504,77655,13514
5505,78062,98851
5506,78252,11537
5507,79261,10654
5508,79489,18966
5509,81874,64353
5510,83480,149645
5511,85255,6341
5512,85404,7012
5513,85474,15251
5514,85482,17435
5515,86491,15301
5516,86994,63418
5517,87065,48677
5518,87225,1884
5519,88117,27414
5520,88275,33138
5521,88461,8221
5522,88727,17663
5523,89006,12615
5524,89110,10372
5525,89374,9056
5526,89869,10176
5527,90056,9080
5528,90319,16082
5529,90557,14670
5530,90856,26555
5531,91670,24657
5532,92263,11471
5533,92337,
5534,93066,17421
5535,93171,22572
5536,93412,4043
5537,93777,8852
5538,93978,30421
5539,94357,18305
5540,94791,8677
5541,95050,49314
5542,95444,16296
5543,95655,13192
5544,95715,18917
5545,96386,4271
5546,96639,13057
5547,97814,16859
5548,99018,25943
5549,99329,9768
5550,99426,11909
5551,99654,10485
5552,99864,2670
5553,99902,41821
5554,99951,21344
5555,100029,9399
5556,100280,11131
5557,100339,14571
5558,100685,1662
5559,101254,20562
5560,101258,18311
5561,101420,1483
5562,101786,25330
5563,102015,4539
5564,102164,12776
5565,102293,17467
5566,102395,34376
5567,102587,15080
5568,102609,6463
5569,102744,9588
5570,103516,215993
5571,103923,13995
5572,103950,11198
5573,104652,11621
5574,104663,47714
5575,104670,19087
5576,104802,40082
5577,105391,31962
5578,105402,22590
5579,105682,48150
5580,105764,41778
5581,106341,14135
5582,106356,27678
5583,106950,12088
5584,107612,19371
5585,108170,12664
5586,108188,7500
5587,108941,13519
5588,109552,18998
5589,109838,17796
5590,110200,17809
5591,110442,11067
5592,110612,10486
5593,110917,19223
5594,112040,152426
5595,113556,51038
5596,113617,30718
5597,113824,37797
5598,114563,12613
5599,115940,37563
5600,116835,30330
5601,117407,2061
651,118308,12254
5603,118760,16992
5604,119237,18415
5605,119794,8765
5606,120131,9732
5607,120570,30983
5608,120604,5470
5609,120801,50008
5610,120860,12095
5611,123865,14533
5612,124901,9812
5613,127357,8697
5614,130414,7096
5615,145600,27260
5616,146402,11508
5617,158131,23356
5618,161292,17985
5619,164961,9597
5620,165662,12485
5621,169590,17074
5622,169858,18491
5623,177262,29587
5624,177858,3716
5625,181627,21348
5626,183869,2332
5627,206036,28031
5628,207275,110147
5629,209463,43423
5630,212712,844
5631,230025,53048
5632,233298,16234
5633,235198,11075
5634,235618,16171
5635,239655,36246
5636,239894,17208
5637,250223,2899
5638,250440,44756
5639,250491,18088
5640,250934,20536
5641,260991,2440
5642,265651,10955
5643,269389,10978
5644,270688,81540
5645,271946,11847
5646,273517,11056
5647,275230,919
5648,276830,10046
5649,283877,10726
5650,284837,9298
5651,285005,13899
5652,285492,437
5653,286751,27324
5654,290661,9025
5655,293715,11178
5656,298482,10981
5657,298504,10918
5658,301167,36222
5659,302585,13984
5660,304262,16184
5661,308152,11427
5662,310775,4689
5663,311361,16209
5664,312843,12720
5665,314979,206216
5666,318081,10077
5667,318403,11430
5668,320193,26955
5669,323807,38970
5670,328832,55931
5671,330099,12703
5672,330500,32250
5673,331811,9282
5674,334541,10891
5675,334965,12540
5676,337103,60672
5677,337824,24241
5678,337930,11556
5679,338763,3177
5680,339135,19277
5681,339291,11774
5682,340477,19341
5683,342492,4972
5684,344510,2841
5685,345549,11606
5686,347246,12140
5687,347618,15370
5688,351817,12496
5689,352343,29987
5690,353489,10361
5691,355987,36763
5692,361462,25757
5693,363532,21200
5694,363579,40876
5695,364385,11838
5696,364569,670
5697,365190,25500
5698,365265,12583
5699,366292,9694
5700,366627,9667
5701,366777,13373
5702,367093,10304
5703,368909,9316
5704,369060,11647
5705,369702,1913
5706,371246,2539
5707,372824,5528
5708,373283,10105
5709,373861,1114
5710,373926,179
5711,374102,83
5712,374277,55177
5713,375073,26766
5714,375104,24747
5715,375912,4836
5716,376968,11190
5717,377062,11866
5718,377091,12281
5719,377109,10320
5720,379225,11420
5721,379593,3396
5722,384819,5889
5723,385017,1126
5724,386064,11658
5725,387412,11401
5726,388789,1392
5727,388888,1843
5728,389326,291
5729,399877,8357
5730,405296,3509
5731,405821,11662
5732,418038,13372
5733,405159,70
5734,361668,12487
5735,395169,205
5736,367594,118
5737,423866,1280
5738,362270,421
5739,338751,2567
5740,293508,9833
5741,363473,6478
5742,361127,9692
5743,385267,1901
5744,290002,693
5745,364961,842
5746,369672,9953
5747,379889,11162
5748,396592,15045
5749,345032,42420
5750,390123,1853
5751,375210,11804
5752,365885,11354
5753,81063,47876
5754,92035,66600
5755,40458,43442
5756,90037,33766
5757,98042,120328
5758,104804,39472
5759,70246,34326
5760,326208,18927
5761,373024,25350
5762,34167,16442
5763,310203,7229
5764,76929,16220
5765,352520,10609
5766,401233,11633
5767,76363,13716
5768,357277,9947
5769,376105,6439
5770,393162,7214
5771,29942,42390
5772,26421,43892
5773,54248,8422
5774,353969,11423
5775,109402,10694
5776,363163,613
5777,398712,8978
5778,368578,11637
5779,369226,12142
5780,382077,11096
5781,357507,8968
5782,372532,6961
5783,417791,31165
5784,408664,2517
5785,362590,11413
5786,79095,661
5787,54407,29259
5788,106761,2436
5789,46451,27430
5790,363290,34561
5791,54847,16638
5792,347149,4935
5793,348121,8953
5794,184526,10951
5795,386588,8488
5796,327210,32588
5797,361411,57825
5798,360486,561
5799,362165,10214
5800,317132,17880
5801,424227,8340
5802,58997,1942
5803,403358,3040
5804,24601,43128
5805,331933,13498
5806,373074,9470
5807,288330,19765
5808,104139,37527
5809,75194,29578
5810,72281,2926
5811,73639,54302
5812,373981,5204
5813,39417,8016
5814,422093,16186
5815,257516,10012
5816,395699,10022
5817,377471,4551
5818,424129,30856
5819,340163,2026
5820,358082,9928
5821,101590,15771
5822,17739,76804
5823,87835,38148
5824,58886,36815
5825,25919,31835
5826,51378,1093
5827,377713,438
5828,76245,42222
5829,345853,11196
5830,396652,13374
5831,378947,9688
5832,347540,228890
5833,385307,10040
5834,372237,11638
5835,367631,540
5836,430289,77120
5837,374639,48463
5838,40202,26038
5839,60277,19884
5840,292886,37748
5841,102095,22434
5842,109936,12778
5843,110008,15283
5844,119472,158
5845,48801,5996
5846,64451,44154
5847,96409,28448
5848,113799,42994
5849,424565,17592
5850,357110,17113
5851,401792,187
5852,388500,14177
5853,318649,7364
5854,332047,11431
5855,377059,
5856,356999,51945
5857,70022,26332
5858,76085,42229
5859,93488,49565
5860,274155,2029
5861,376717,44181
5862,74806,19971
5863,235712,9674
5864,386342,3875
5865,22183,9653
5866,63821,39225
5867,40497,4595
5868,56111,31442
5869,417,775
5870,75404,50183
5871,319970,7342
5872,55805,45267
5873,371724,7453
5874,384806,10065
5875,277909,30863
5876,384369,9393
5877,79180,16972
5878,403537,13409
5879,362004,13073
5880,391304,8976
5881,388183,27360
5882,413845,13020
5883,329774,11679
5884,320661,1495
5885,397065,10066
5886,375679,1640
5887,370986,11171
5888,89601,14750
5889,177747,53116
5890,28216,43881
5891,90248,9463
5892,387892,26810
5893,19777,20625
5894,342272,10913
5895,379357,38643
5896,342258,10027
5897,121766,1895
5898,384642,9981
5899,369735,4379
5900,337721,14694
5901,55913,20271
5902,351283,953
5903,106233,13064
5904,438205,14358
5905,449086,12700
5906,398165,9291
5907,384504,19316
5908,352248,921
5909,403508,9779
5910,355702,9787
5911,436727,23825
5912,356910,787
5913,424774,14199
5914,338095,10226
5915,388139,12109
5916,184424,13589
5917,43949,11620
5918,372784,272
5919,399102,15767
5920,380623,15648
5921,384488,25248
5922,400497,11451
5923,418819,11683
5924,374536,9722
5925,436724,2287
5926,415978,1382
5927,395125,9534
5928,420251,33908
5929,408777,276
5930,106613,12574
5931,31060,22553
5932,407304,74
5933,428803,1667
5934,376108,7233
5935,382628,9009
5936,411270,1553
5937,120667,9738
5938,436613,14278
5939,396269,9522
5940,361693,14922
5941,410097,10476
5942,99740,11309
5943,330111,31063
5944,399201,1635
5945,408524,13341
5946,395584,1696
5947,403217,1665
5948,368089,9775
5949,405325,11459
5950,382992,10048
5951,417001,11648
5952,436078,15258
5953,60453,42719
5954,193364,37632
5955,379786,16320
5956,412019,308
5957,98019,25074
5958,43362,39946
5959,377818,6519
5960,406650,13919
5961,418773,1444
5962,367652,11453
5963,397101,9913
5964,430105,8292
5965,326905,13922
5966,381505,14166
5967,427312,501
5968,89839,17824
5969,396184,11328
5970,361715,15907
5971,47834,11848
5972,49830,43313
5973,405422,6957
5974,421239,11460
5975,387898,445
5976,133385,9564
5977,91341,20874
5978,361089,14175
5979,355295,4442
5980,401244,13169
5981,402901,9042
5982,387131,1985
5983,388482,9335
5984,425123,9007
5985,377107,9777
5986,399295,1830
5987,384286,10092
5988,404030,340
5989,318761,1546
5990,385690,65215
5991,95403,10753
5992,386005,11636
5993,32536,22575
5994,436971,14286
5995,419706,8814
5996,421054,9923
5997,348333,7553
5998,402022,8202
5999,87289,3118
6000,350261,1947
6001,399327,9074
6002,430651,16133
6003,80149,10319
6004,404032,8643
6005,408790,9315
6006,121164,3933
6007,385002,8923
6008,399146,59
6009,380599,257
6010,388980,15487
6011,379725,398
6012,385700,647
6013,403455,14544
6014,378109,11968
6015,366780,14517
6016,312004,533
6017,373469,5236
6018,456912,11344
6019,95467,31056
6020,32194,43807
6021,424024,10700
6022,402057,5471
6023,367555,19082
6024,380389,9763
6025,92240,10017
6026,388125,11931
6027,367089,10707
6028,417217,9910
6029,388795,142
6030,368709,9621
6031,395972,9701
6032,433383,3291
6033,418647,12920
6034,421238,16608
6035,432291,791
6036,338427,2610
6037,371257,8066
6038,386140,1656
6039,384680,6963
6040,432348,215
6041,387514,2313
6042,330702,16729
6043,436058,8274
6044,425661,42000
6045,342735,1951
6046,365686,10851
6047,418763,25
6048,371606,9982
6049,419677,12877
6050,424205,11661
6051,69005,38761
6052,98532,7974
6053,200768,46917
6054,433400,10033
6055,365737,231
6056,328132,68098
6057,398017,8999
6058,381966,8555
6059,414387,4348
6060,105946,
6061,416315,9885
6062,435625,9392
6063,330373,674
6064,358273,69
6065,294870,1833
6066,406375,6795
6067,401085,11421
6068,422528,16156
6069,411195,1420
6070,400525,9005
6071,443295,13499
6072,375920,7548
6073,65143,20345
6074,416320,116
6075,445620,67
6076,363771,411
6077,360717,254
6078,397535,1904
6079,356680,9043
6080,285175,14695
6081,61847,27031
6082,202559,22908
6083,365485,9515
6084,473107,29595
6085,392465,23478
6086,60474,8290
6087,419294,8053
6088,408306,612
6089,395251,9899
6090,407265,546
6091,398375,2800
6092,452598,9641
6093,369441,7552
6094,267891,9927
6095,402894,9681
6096,413015,10773
6097,66498,88953
6098,91455,13925
6099,116075,9568
6100,402399,11400
6101,370754,37910
6102,57812,14241
6103,59673,79406
6104,444608,38785
6105,451094,4550
6106,338075,16433
6107,414852,10045
6108,450278,1690
6109,456554,9900
6110,375154,9044
6111,385726,9918
6112,408985,17379
6113,443536,10982
6114,401855,834
6115,433116,25890
6116,140883,39345
6117,89913,12701
6118,85127,21519
6119,142181,28638
6120,240200,7509
6121,426578,2117
6122,412080,9912
6123,416496,1969
6124,423409,8435
6125,383393,45759
6126,417433,13275
6127,421729,11565
6128,396752,11283
6129,114745,31894
6130,414982,9286
6131,437777,15363
6132,425598,292
6133,421994,1544
6134,383216,12096
6135,381971,9975
6136,408345,9754
6137,455857,10053
6138,449061,7515
6139,349467,9959
6140,380817,14256
6141,397313,9036
6142,466342,10073
6143,404390,7304
6144,370032,9920
6145,397078,10025
6146,454919,9682
6147,450232,2207
6148,427229,6877
6149,491703,14609
6150,438097,950
6151,384814,1967
6152,434409,752
6153,454945,9655
6154,427944,9388
6155,419749,9950
6156,454848,388
6157,468565,868
6158,429591,14191
6159,110329,18009
6160,113636,19286
6161,116861,19287
6162,458242,1379
6163,454841,9792
6164,393735,10067
6165,436864,35555
6166,405094,582
6167,57697,37939
6168,446046,12763
6169,436231,13222
6170,61996,1561
6171,425210,186
6172,441909,219
6173,437800,13751
6174,263124,53961
6175,441796,10069
6176,430912,3093
6177,393109,9270
6178,225481,28349
6179,383353,10177
6180,493459,16070
6181,439815,9035
6182,437863,9957
6183,386741,9389
6184,416331,460
6185,436331,8998
6186,404364,20521
6187,424880,4441
6188,16914,84954
6189,456396,11490
6190,312318,11304
6191,362120,4257
6192,424136,2652
6193,420087,9526
6194,443632,5820
6195,405469,9904
6196,384537,588
6197,465142,9310
6198,434124,16367
6199,427954,8982
6200,317919,956
6201,449089,9530
6202,475276,9829
6203,430634,10115
6204,429573,10008
6205,398027,7870
6206,327084,7518
6207,364955,9786
6208,409182,503
6209,382625,591
6210,376994,36668
6211,452594,9767
6212,438315,13689
6213,317219,920
6214,404802,15402
6215,425055,80919
6216,410400,38344
6217,466909,806
6218,457510,9353
6219,410297,2044
6220,389860,9339
6221,458352,350
6222,383574,58
6223,463034,1819
6224,424345,2295
6225,452637,9697
6226,465624,4474
6227,422720,1887
6228,489037,13508
6229,497116,1781
6230,101545,16270
6231,475293,10947
6232,428649,17628
6233,426627,17741
6234,446059,7549
6235,463985,9615
6236,455499,9513
6237,478209,20604
6238,105187,31692
6239,348150,1452
6240,468094,7872
6241,443496,18191
6242,422861,14474
6243,449059,773
6244,40338,21631
6245,449467,1164
6246,369994,13141
6247,492506,35199
6248,64040,15383
6249,79759,47850
6250,430304,9072
6251,385880,9297
6252,417148,326
6253,457513,512
6254,415306,9718
6255,477347,1593
6256,469641,1852
6257,420223,1262
6258,430357,82
6259,454921,1402
6260,455967,9293
6261,429589,9906
6262,479884,1948
6263,430576,148
6264,402910,5289
6265,448075,9782
6266,462590,9762
6267,383060,14113
6268,452039,21712
6269,468489,7859
6270,428856,16998
6271,410764,11559
6272,418455,1023
6273,433412,10118
6274,384793,9788
6275,74442,11689
6276,39211,33813
6277,443543,1491
6278,436697,1165
6279,486551,9988
6280,445990,11652
6281,417225,13816
6282,48980,15265
6283,473753,11227
6284,32339,33810
6285,97702,41937
6286,436689,24055
6287,450345,9708
6288,460989,1116
6289,464196,5072
6290,427969,1249
6291,475944,9954
6292,434139,7511
6293,423169,13075
6294,387808,7512
6295,486358,1776
6296,456470,1963
6297,419198,10846
6298,414993,1381
6299,109440,15097
6300,354899,300
6301,387877,9676
6302,380066,6948
6303,421206,9766
6304,382357,1595
6305,799954,1666
6306,472043,1579
6307,454824,9664
6308,493430,12094
6309,405676,1717
6310,435623,15624
6311,443453,496
6312,457430,1417
6313,406816,4643
6314,400717,7484
6315,462519,9842
6316,407887,1422
6317,420294,10781
6318,424993,9794
6319,439289,7510
6320,483726,9895
6321,419946,8975
6322,420609,9672
6323,74291,42236
6324,24966,46774
6325,426459,10070
6326,404203,1440
6327,814075,13364
6328,455590,1523
6329,478049,14201
6330,367027,1378
6331,206634,9693
6332,482571,1124
6333,418689,3683
6334,475169,6077
6335,489270,214
6336,437232,1123
6337,853096,21173
6338,424095,11619
6339,396171,1427
6340,452681,13767
6341,104905,27295
6342,401445,9726
6343,811136,2152
6344,470765,14799
6345,486585,21710
6346,420901,8588
6347,381061,36557
6348,366548,9836
6349,454987,9809
6350,453467,7551
6351,308055,10741
6352,499603,2357
6353,457939,1581
6354,433387,7873
6355,460792,8324
6356,439,5698
6357,365830,2179
6358,762121,2447
6359,450259,1372
6360,413895,9986
6361,449010,2486
6362,479143,1246
6363,422295,18615
6364,46889,13210
6365,443431,12795
6366,446755,14202
6367,758794,11170
6368,343737,1247
6369,443489,1125
6370,463998,1646
6371,783612,58923
6372,460829,1730
6373,464049,8618
6374,465551,1259
6375,398913,9053
6376,473444,1494
6377,452624,182
6378,498380,1251
6379,454082,9656
6380,775539,1931
6381,482546,13967
6382,808146,8275
6383,489327,13771
6384,45081,11578
6385,43918,11972
6386,772193,4283
6387,426883,7457
6388,455960,8398
6389,457655,3549
6390,398808,1265
6391,453453,14137
6392,369359,15689
6393,473434,13365
6394,473308,10758
6395,58578,51863
6396,395495,13668
6397,475394,7516
6398,397044,10075
6399,799949,9760
6400,425430,9966
6401,490084,1257
6402,367959,1248
6403,477051,9757
6404,469754,5206
6405,380268,14761
6406,382932,2062
6407,401711,2266
6408,469263,5172
6409,423505,9965
6410,482527,37725
6411,396042,13517
6412,118414,17266
6413,450340,9828
6414,259324,1250
6415,401997,4169
6416,778661,16555
6417,758766,11172
6418,481369,3594
6419,499554,10090
6420,462200,7874
6421,476735,13393
6422,432402,12271
6423,425112,4638
6424,465188,1993
6425,112681,12554
6426,435705,1738
6427,454776,15163
6428,264323,10845
6429,443706,1949
6430,425379,11330
6431,106336,10942
6432,36154,27040
6433,486946,11199
6434,416449,1271
6435,475937,10790
6436,477095,14055
6437,768212,2267
6438,482088,6691
6439,468492,1255
6440,416508,2977
6441,433416,16727
6442,770772,14434
6443,477071,9963
6444,455760,14001
6445,490204,2355
6446,475355,16385
6447,822854,7485
6448,800069,9793
6449,453556,1273
6450,389557,9075
6451,427470,8270
6452,445934,9955
6453,422774,10172
6454,462322,253768
6455,444682,1683
6456,396555,1267
6457,419434,16018
6458,76584,22311
6459,448134,1272
6460,462338,9903
6461,60345,13377
6462,486822,8271
6463,455326,13158
6464,450188,1407
6465,488120,6145
6466,452702,10294
6467,419843,13067
6468,453451,1268
6469,435670,9785
6470,772178,13280
6471,413300,559
6472,338216,1950
6473,329737,13352
6474,75610,20553
6475,856008,13894
6476,95583,14240
6477,458364,13171
6478,851578,4977
6479,409904,2269
6480,480025,11798
6481,491747,1919
6482,478311,4964
6483,427327,2976
6484,463854,1562
6485,87578,11205
6486,762111,36676
6487,413267,810
6488,907657,5723
6489,449088,285
6490,470705,12526
6491,780571,3432
6492,455596,14208
6493,412915,14207
6494,444628,24200
6495,497137,5488
6496,455362,10063
6497,460740,12225
6498,496806,298
6499,465203,10832
6500,177242,2241
6501,498353,1691
6502,842929,1990
6503,79453,170261
6504,79946,22049
6505,423294,9408
6506,486576,1979
6507,479500,14043
6508,457572,10288
6509,1028528,1991
6510,462504,9952
6511,473709,17320
6512,449851,21427
6513,490822,11211
6514,430484,49870
6515,386032,2359
6516,829459,1988
6517,450385,3021
6518,795368,2196
6519,337978,1571
6520,762114,2959
6521,413099,2698
6522,418279,1858
6523,373889,675
6524,762107,3563
6525,432289,16083
6526,42286,37292
6527,832903,24582
6528,445922,4688
6529,787475,10074
6530,486655,2270
6531,462538,35
6532,897361,5857
6533,481141,3638
6534,423977,8669
6535,440963,2503
6536,478116,54546
6537,362225,10795
6538,829482,8363
6539,412535,17350
6540,293564,5174
6541,462396,9703
6542,424823,9750
6543,815244,10760
6544,431197,4349
6545,477078,13068
6546,462244,14144
6547,427392,4858
6548,489237,12435
6549,373883,2082
6550,804461,11835
6551,841044,1845
6552,923752,13958
6553,804540,2335
6554,437857,10961
6555,784972,10071
6556,810988,12994
6557,1077258,1992
6558,381849,5176
6559,465602,4141
6560,811106,13173
6561,116441,14786
6562,783233,4347
6563,800022,13529
6564,454931,523
6565,1032846,2009
6566,912593,12901
6567,476964,4413
6568,478134,6973
6569,465436,4629
6570,469184,15361
6571,455782,5353
6572,765443,2252
6573,492499,30365
6574,831888,13754
6575,452643,6641
6576,480269,8414
6577,409799,244797
6578,432021,7737
6579,419984,13257
6580,452625,10030
6581,758758,5915
6582,492956,13680
6583,808357,4588
6584,484562,2274
6585,408839,9038
6586,480242,7211
6587,838221,4538
6588,498399,2001
6589,414055,4517
6590,465538,4566
6591,857265,4520
6592,805564,6615
6593,389722,4513
6594,452623,4771
6595,790804,10759
6596,758798,14251
6597,443680,4512
6598,360323,13197
6599,808417,2011
6600,421082,5708
6601,866437,5951
6602,454864,15667
6603,779982,3603
6604,880502,2014
6605,890870,663
6606,912583,15651
6607,912592,14279
6608,861739,7347
6609,388182,5718
6610,765429,4982
6611,389790,5559
6612,292963,7972
6613,401383,2013
6614,477348,6977
6615,799934,4953
6616,496328,10520
6617,39402,37368
6618,426931,5123
6619,756683,13363
6620,891527,4515
6621,442933,2310
6622,405336,4723
6623,910873,16768
6624,113264,24732
6625,284363,12555
6626,884328,5876
6627,461770,4523
6628,465494,1620
6629,211933,13483
6630,385752,2268
6631,480249,6479
6632,952640,6477
6633,471711,7249
6634,757361,13998
